,my_id,pro_id,name,tags,dif,url
4133,1483,333D,Characteristics of Rectangles,"binary search,bitmasks,brute force,implementation,sortings",2100,/problemset/problem/333/D
4134,1482,333C,Lucky Tickets,"brute force,constructive algorithms",2800,/problemset/problem/333/C
4135,1481,333B,Chips,greedy,1800,/problemset/problem/333/B
4136,1480,333A,Secrets,greedy,1500,/problemset/problem/333/A
4137,1479,332E,Binary Key,"dp,greedy,implementation",2600,/problemset/problem/332/E
4138,1478,332D,Theft of Blueprints,"graphs,math",2400,/problemset/problem/332/D
4139,1477,332C,Students' Revenge,"data structures,greedy,sortings",2200,/problemset/problem/332/C
4140,1476,332B,Maximum Absurdity,"data structures,dp,implementation",1500,/problemset/problem/332/B
4141,1475,332A,Down the Hatch!,implementation,1300,/problemset/problem/332/A
4142,1474,331E2,Deja Vu,"constructive algorithms,dp",3000,/problemset/problem/331/E2
4143,1473,331E1,Deja Vu,"constructive algorithms,graphs,implementation",3000,/problemset/problem/331/E1
4144,1472,331D3,Escaping on Beaveractor,"data structures,implementation,trees",2900,/problemset/problem/331/D3
4145,1471,331D2,Escaping on Beaveractor,graphs,2600,/problemset/problem/331/D2
4146,1470,331D1,Escaping on Beaveractor,"dfs and similar,implementation",2300,/problemset/problem/331/D1
4147,1469,331C3,The Great Julya Calendar,dp,2500,/problemset/problem/331/C3
4148,1468,331C2,The Great Julya Calendar,dp,2400,/problemset/problem/331/C2
4149,1467,331C1,The Great Julya Calendar,dp,1200,/problemset/problem/331/C1
4150,1466,331B2,Shave Beaver!,data structures,1900,/problemset/problem/331/B2
4151,1465,331B1,Shave Beaver!,implementation,1700,/problemset/problem/331/B1
4152,1464,331A2,Oh Sweet Beaverette,"data structures,sortings",1600,/problemset/problem/331/A2
4153,1463,331A1,Oh Sweet Beaverette,"brute force,implementation",1400,/problemset/problem/331/A1
4154,1462,330B,Road Construction,"constructive algorithms,graphs",1300,/problemset/problem/330/B
4155,1461,330A,Cakeminator,"brute force,implementation",900,/problemset/problem/330/A
4156,1460,329E,Evil,math,3100,/problemset/problem/329/E
4157,1459,329D,The Evil Temple and the Moving Rocks,constructive algorithms,2400,/problemset/problem/329/D
4158,1458,329C,Graph Reconstruction,constructive algorithms,2600,/problemset/problem/329/C
4159,1457,329B,Biridian Forest,"dfs and similar,shortest paths",1700,/problemset/problem/329/B
4160,1456,329A,Purification,"constructive algorithms,greedy",1500,/problemset/problem/329/A
4161,1455,328B,Sheldon and Ice Pieces,greedy,1500,/problemset/problem/328/B
4162,1454,328A,IQ Test,implementation,1800,/problemset/problem/328/A
4163,1453,327E,Axis Walking,"bitmasks,combinatorics,constructive algorithms,dp,meet-in-the-middle",2500,/problemset/problem/327/E
4164,1452,327D,Block Tower,"constructive algorithms,dfs and similar,graphs",2000,/problemset/problem/327/D
4165,1451,327C,Magic Five,"combinatorics,math",1700,/problemset/problem/327/C
4166,1450,327B,Hungry Sequence,math,1300,/problemset/problem/327/B
4167,1449,327A,Flipping Game,"brute force,dp,implementation",1200,/problemset/problem/327/A
4168,1448,325E,The Red Button,"combinatorics,dfs and similar,dsu,graphs,greedy",2700,/problemset/problem/325/E
4169,1447,325D,Reclamation,dsu,2800,/problemset/problem/325/D
4170,1446,325C,Monsters and Diamonds,"dfs and similar,graphs,shortest paths",2500,/problemset/problem/325/C
4171,1445,325B,Stadium and Games,"binary search,math",1800,/problemset/problem/325/B
4172,1444,325A,Square and Rectangles,implementation,1500,/problemset/problem/325/A
4173,1443,323C,Two permutations,data structures,2200,/problemset/problem/323/C
4174,1442,323B,Tournament-graph,"constructive algorithms,graphs",2000,/problemset/problem/323/B
4175,1441,323A,Black-and-White Cube,"combinatorics,constructive algorithms",1600,/problemset/problem/323/A
4176,1440,322B,Ciel and Flowers,"combinatorics,math",1600,/problemset/problem/322/B
4177,1439,322A,Ciel and Dancing,greedy,1100,/problemset/problem/322/A
4178,1438,321E,Ciel and Gondolas,"data structures,divide and conquer,dp",2600,/problemset/problem/321/E
4179,1437,321D,Ciel and Flipboard,"dp,greedy,math",2900,/problemset/problem/321/D
4180,1436,321C,Ciel the Commander,"constructive algorithms,dfs and similar,divide and conquer,greedy,trees",2500,/problemset/problem/321/C
4181,1435,321B,Ciel and Duel,"dp,flows,greedy",2000,/problemset/problem/321/B
4182,1434,321A,Ciel and Robot,"binary search,implementation,math",1700,/problemset/problem/321/A
4183,1433,320B,Ping-Pong (Easy Version),"dfs and similar,graphs",1500,/problemset/problem/320/B
4184,1432,320A,Magic Numbers,"brute force,greedy",1000,/problemset/problem/320/A
4185,1431,319E,Ping-Pong,data structures,3000,/problemset/problem/319/E
4186,1430,319D,Have You Ever Heard About the Word?,"greedy,hashing,string suffix structures,strings",2700,/problemset/problem/319/D
4187,1429,319C,Kalila and Dimna in the Logging Industry,"dp,geometry",2400,/problemset/problem/319/C
4188,1428,319B,Psychos in a Line,"data structures,implementation",2000,/problemset/problem/319/B
4189,1427,319A,Malek Dance Club,"combinatorics,math",1700,/problemset/problem/319/A
4190,1426,318B,Strings of Power,"implementation,strings,two pointers",1300,/problemset/problem/318/B
4191,1425,318A,Even Odds,math,1000,/problemset/problem/318/A
4192,1424,317E,Princess and Her Shadow,"constructive algorithms,shortest paths",3200,/problemset/problem/317/E
4193,1423,317D,Game with Powers,"dp,games",2200,/problemset/problem/317/D
4194,1422,317C,Balance,"constructive algorithms,dfs and similar,graphs,trees",2700,/problemset/problem/317/C
4195,1421,317B,Ants,"brute force,implementation",2000,/problemset/problem/317/B
4196,1420,317A,Perfect Pair,brute force,1600,/problemset/problem/317/A
4197,1419,316G3,Good Substrings,string suffix structures,2800,/problemset/problem/316/G3
4198,1418,316G2,Good Substrings,string suffix structures,2200,/problemset/problem/316/G2
4199,1417,316G1,Good Substrings,"hashing,strings",1700,/problemset/problem/316/G1
4200,1416,316F3,Suns and Rays,"constructive algorithms,dfs and similar,implementation",2600,/problemset/problem/316/F3
4201,1415,316F2,Suns and Rays,,2500,/problemset/problem/316/F2
4202,1414,316F1,Suns and Rays,"dfs and similar,implementation",2500,/problemset/problem/316/F1
4203,1413,316E3,Summer Homework,"data structures,math",2500,/problemset/problem/316/E3
4204,1412,316E2,Summer Homework,"data structures,math",2400,/problemset/problem/316/E2
4205,1411,316E1,Summer Homework,"brute force,data structures",1500,/problemset/problem/316/E1
4206,1410,316D3,PE Lesson,"dp,math",2400,/problemset/problem/316/D3
4207,1409,316D2,PE Lesson,dp,2300,/problemset/problem/316/D2
4208,1408,316D1,PE Lesson,"brute force,dp",2300,/problemset/problem/316/D1
4209,1407,316C2,Tidying Up,"flows,graph matchings",2300,/problemset/problem/316/C2
4210,1406,316C1,Tidying Up,flows,2200,/problemset/problem/316/C1
4211,1405,316B2,EKG,"dfs and similar,dp",1600,/problemset/problem/316/B2
4212,1404,316B1,EKG,"brute force,dfs and similar",1600,/problemset/problem/316/B1
4213,1403,316A2,Special Task,math,1400,/problemset/problem/316/A2
4214,1402,316A1,Special Task,greedy,1100,/problemset/problem/316/A1
4215,1401,315B,Sereja and Array,implementation,1200,/problemset/problem/315/B
4216,1400,315A,Sereja and Bottles,brute force,1400,/problemset/problem/315/A
4217,1399,314E,Sereja and Squares,dp,2900,/problemset/problem/314/E
4218,1398,314D,Sereja and Straight Lines,"binary search,data structures,geometry,sortings,two pointers",2400,/problemset/problem/314/D
4219,1397,314C,Sereja and Subsequences,"data structures,dp",2300,/problemset/problem/314/C
4220,1396,314B,Sereja and Periods,"binary search,dfs and similar,strings",2000,/problemset/problem/314/B
4221,1395,314A,Sereja and Contest,implementation,1700,/problemset/problem/314/A
4222,1394,313E,Ilya and Two Numbers,"constructive algorithms,data structures,dsu,greedy",2300,/problemset/problem/313/E
4223,1393,313D,Ilya and Roads,dp,2100,/problemset/problem/313/D
4224,1392,313C,Ilya and Matrix,"constructive algorithms,greedy,implementation,sortings",1400,/problemset/problem/313/C
4225,1391,313B,Ilya and Queries,"dp,implementation",1200,/problemset/problem/313/B
4226,1390,313A,Ilya and Bank Account,"implementation,number theory",900,/problemset/problem/313/A
4227,1389,312B,Archer,"math,probabilities",1300,/problemset/problem/312/B
4228,1388,312A,Whose sentence is it?,"implementation,strings",1300,/problemset/problem/312/A
4229,1387,311E,Biologist,flows,2900,/problemset/problem/311/E
4230,1386,311D,Interval Cubing,"data structures,math",2500,/problemset/problem/311/D
4231,1385,311C,Fetch the Treasure,"brute force,data structures,graphs,shortest paths",2600,/problemset/problem/311/C
4232,1384,311B,Cats Transport,"data structures,dp",2400,/problemset/problem/311/B
4233,1383,311A,The Closest Pair,"constructive algorithms,implementation",1400,/problemset/problem/311/A
4234,1382,309E,Sheep,"binary search,greedy",2900,/problemset/problem/309/E
4235,1381,309D,Tennis Rackets,"brute force,geometry",2600,/problemset/problem/309/D
4236,1380,309C,Memory for Arrays,"binary search,bitmasks,greedy",1900,/problemset/problem/309/C
4237,1379,309B,Context Advertising,"dp,two pointers",2100,/problemset/problem/309/B
4238,1378,309A,Morning run,"binary search,math,two pointers",2000,/problemset/problem/309/A
4239,1377,306D,Polygon,"constructive algorithms,geometry",2300,/problemset/problem/306/D
4240,1376,306C,"White, Black and White Again","combinatorics,number theory",2200,/problemset/problem/306/C
4241,1375,306B,Optimizer,"data structures,greedy,sortings",2000,/problemset/problem/306/B
4242,1374,306A,Candies,implementation,1000,/problemset/problem/306/A
4243,1373,305E,Playing with String,games,2500,/problemset/problem/305/E
4244,1372,305D,Olya and Graph,"combinatorics,math",2600,/problemset/problem/305/D
4245,1371,305C,Ivan and Powers of Two,"greedy,implementation",1600,/problemset/problem/305/C
4246,1370,305B,Continued Fractions,"brute force,implementation,math",1600,/problemset/problem/305/B
4247,1369,305A,Strange Addition,"brute force,constructive algorithms,implementation",1600,/problemset/problem/305/A
4248,1368,304B,Calendar,"brute force,implementation",1400,/problemset/problem/304/B
4249,1367,304A,Pythagorean Theorem II,"brute force,math",1300,/problemset/problem/304/A
4250,1366,303E,Random Ranking,"dp,math,probabilities",2800,/problemset/problem/303/E
4251,1365,303D,Rotatable Number,"math,number theory",2500,/problemset/problem/303/D
4252,1364,303C,Minimum Modular,"brute force,graphs,math,number theory",2700,/problemset/problem/303/C
4253,1363,303B,Rectangle Puzzle II,"implementation,math",1900,/problemset/problem/303/B
4254,1362,303A,Lucky Permutation Triple,"constructive algorithms,implementation,math",1400,/problemset/problem/303/A
4255,1361,302B,Eugeny and Play List,"binary search,implementation,two pointers",1200,/problemset/problem/302/B
4256,1360,302A,Eugeny and Array,implementation,1100,/problemset/problem/302/A
4257,1359,301E,Yaroslav and Arrangements,dp,2900,/problemset/problem/301/E
4258,1358,301D,Yaroslav and Divisors,data structures,2200,/problemset/problem/301/D
4259,1357,301C,Yaroslav and Algorithm,constructive algorithms,2700,/problemset/problem/301/C
4260,1356,301B,Yaroslav and Time,"binary search,graphs,shortest paths",2000,/problemset/problem/301/B
4261,1355,301A,Yaroslav and Sequence,constructive algorithms,1800,/problemset/problem/301/A
4262,1354,300E,Empire Strikes Back,"binary search,math,number theory",2400,/problemset/problem/300/E
4263,1353,300D,Painting Square,"dp,fft",2700,/problemset/problem/300/D
4264,1352,300C,Beautiful Numbers,"brute force,combinatorics",1800,/problemset/problem/300/C
4265,1351,300B,Coach,"brute force,dfs and similar,graphs",1500,/problemset/problem/300/B
4266,1350,300A,Array,"brute force,constructive algorithms,implementation",1200,/problemset/problem/300/A
4267,1349,299B,Ksusha the Squirrel,"brute force,implementation",1000,/problemset/problem/299/B
4268,1348,299A,Ksusha and Array,"brute force,number theory,sortings",1000,/problemset/problem/299/A
4269,1347,298B,Sail,"brute force,greedy,implementation",1300,/problemset/problem/298/B
4270,1346,298A,Snow Footprints,"greedy,implementation",1300,/problemset/problem/298/A
4271,1345,297E,Mystic Carvings,data structures,3000,/problemset/problem/297/E
4272,1344,297D,Color the Carpet,constructive algorithms,2400,/problemset/problem/297/D
4273,1343,297C,Splitting the Uniqueness,constructive algorithms,2700,/problemset/problem/297/C
4274,1342,297B,Fish Weight,"constructive algorithms,greedy",1700,/problemset/problem/297/B
4275,1341,297A,Parity Game,constructive algorithms,1700,/problemset/problem/297/A
4276,1340,296B,Yaroslav and Two Strings,"combinatorics,dp",2000,/problemset/problem/296/B
4277,1339,296A,Yaroslav and Permutations,"greedy,math",1100,/problemset/problem/296/A
4278,1338,295E,Yaroslav and Points,data structures,2500,/problemset/problem/295/E
4279,1337,295D,Greg and Caves,"combinatorics,dp",2400,/problemset/problem/295/D
4280,1336,295C,Greg and Friends,"combinatorics,dp,graphs,shortest paths",2500,/problemset/problem/295/C
4281,1335,295B,Greg and Graph,"dp,graphs,shortest paths",1900,/problemset/problem/295/B
4282,1334,295A,Greg and Array,"data structures,implementation",1500,/problemset/problem/295/A
4283,1333,294E,Shaass the Great,"dp,trees",2700,/problemset/problem/294/E
4284,1332,294D,Shaass and Painter Robot,"brute force,implementation,number theory",2700,/problemset/problem/294/D
4285,1331,294C,Shaass and Lights,"combinatorics,number theory",1900,/problemset/problem/294/C
4286,1330,294B,Shaass and Bookshelf,"dp,greedy",1700,/problemset/problem/294/B
4287,1329,294A,Shaass and Oskols,"implementation,math",900,/problemset/problem/294/A
4288,1328,293E,Close Vertices,"data structures,divide and conquer,trees",2700,/problemset/problem/293/E
4289,1327,293D,Ksusha and Square,"geometry,math,probabilities,two pointers",2700,/problemset/problem/293/D
4290,1326,293C,Cube Problem,"brute force,math,number theory",2300,/problemset/problem/293/C
4291,1325,293B,Distinct Paths,"brute force,combinatorics",2600,/problemset/problem/293/B
4292,1324,293A,Weird Game,"games,greedy",1500,/problemset/problem/293/A
4293,1323,292E,Copying Data,data structures,1900,/problemset/problem/292/E
4294,1322,292D,Connected Components,"data structures,dfs and similar,dp,dsu",1900,/problemset/problem/292/D
4295,1321,292C,Beautiful IP Addresses,brute force,2000,/problemset/problem/292/C
4296,1320,292B,Network Topology,"graphs,implementation",1200,/problemset/problem/292/B
4297,1319,292A,SMSC,implementation,1100,/problemset/problem/292/A
4298,1318,291E,Tree-String Problem,"*special problem,dfs and similar,hashing,strings",2400,/problemset/problem/291/E
4299,1317,291D,Parallel Programming,"*special problem,greedy",2200,/problemset/problem/291/D
4300,1316,291C,Network Mask,"*special problem,bitmasks,brute force,implementation",2100,/problemset/problem/291/C
4301,1315,291B,Command Line Arguments,"*special problem,implementation,strings",2000,/problemset/problem/291/B
4302,1314,291A,Spyke Talks,"*special problem,implementation,sortings",1900,/problemset/problem/291/A
4303,1313,290F,Greedy Petya,"*special problem,dfs and similar,graphs,greedy",2800,/problemset/problem/290/F
4304,1312,290E,HQ,"*special problem,constructive algorithms",2700,/problemset/problem/290/E
4305,1311,290D,Orange,"*special problem,implementation",1600,/problemset/problem/290/D
4306,1310,290C,WTF?,"*special problem,graph matchings,implementation,trees",1800,/problemset/problem/290/C
